,img,label
136,"[0.4471519, 0.5101973, 0.4089435, 0.5487231, 0.4098376, 0.4718375, 0.4383738, 0.5957076, 0.4395207, 0.4274602, 0.623694, 0.680351, 0.6359857, 0.3300907]",1
137,"[0.447152, 0.5101974, 0.4089436, 0.5487232, 0.4098377, 0.4718376, 0.4383739, 0.5957077, 0.4395208, 0.4274603, 0.6236941, 0.6803511, 0.6359858, 0.3300908]",1
138,"[0.4471521, 0.5101975, 0.4089437, 0.5487233, 0.4098378, 0.4718377, 0.438374, 0.5957077, 0.4395209, 0.4274604, 0.6236942, 0.6803512, 0.6359859, 0.3300909]",1
139,"[0.4471522, 0.5101976, 0.4089438, 0.5487234, 0.4098379, 0.4718378, 0.4383741, 0.5957079, 0.439521, 0.4274605, 0.6236943, 0.6803513, 0.635986, 0.330091]",1
140,"[0.4471523, 0.5101977, 0.408944, 0.5487235, 0.409838, 0.4718379, 0.4383742, 0.5957079, 0.4395211, 0.4274606, 0.6236944, 0.6803514, 0.6359861, 0.3300911]",1
141,"[0.4471524, 0.5101978, 0.4089441, 0.5487236, 0.4098381, 0.471838, 0.4383743, 0.5957081, 0.4395212, 0.4274607, 0.6236945, 0.6803515, 0.6359862, 0.3300913]",1
142,"[0.4471525, 0.5101979, 0.4089442, 0.5487237, 0.4098382, 0.4718381, 0.4383744, 0.5957081, 0.4395213, 0.4274608, 0.6236946, 0.6803516, 0.6359863, 0.3300914]",1
143,"[0.4357232, 0.502038, 0.4006977, 0.5397799, 0.4012844, 0.4641178, 0.4343341, 0.5895927, 0.4410065, 0.4237788, 0.6233899, 0.6774451, 0.635465, 0.3264696]",1
144,"[0.4357233, 0.5020381, 0.4006978, 0.53978, 0.4012845, 0.4641179, 0.4343342, 0.5895928, 0.4410066, 0.4237789, 0.62339, 0.6774452, 0.6354651, 0.3264697]",1
145,"[0.4357234, 0.5020382, 0.4006979, 0.5397801, 0.4012846, 0.464118, 0.4343343, 0.5895929, 0.4410067, 0.423779, 0.6233901, 0.6774453, 0.6354652, 0.3264698]",1
146,"[0.4357235, 0.5020383, 0.400698, 0.5397802, 0.4012847, 0.4641181, 0.4343344, 0.589593, 0.4410068, 0.4237791, 0.6233902, 0.6774454, 0.6354653, 0.3264699]",1
147,"[0.4357236, 0.5020384, 0.4006981, 0.5397803, 0.4012848, 0.4641182, 0.4343345, 0.5895931, 0.4410069, 0.4237792, 0.6233903, 0.6774455, 0.6354654, 0.32647]",1
148,"[0.4357237, 0.5020385, 0.4006982, 0.5397804, 0.4012849, 0.4641183, 0.4343346, 0.5895932, 0.441007, 0.4237793, 0.6233904, 0.6774456, 0.6354655, 0.3264701]",1
149,"[0.4357238, 0.5020386, 0.4006983, 0.5397805, 0.401285, 0.4641184, 0.4343347, 0.5895933, 0.4410071, 0.4237794, 0.6233905, 0.6774457, 0.6354656, 0.3264702]",1
150,"[0.4357239, 0.5020387, 0.4006984, 0.5397806, 0.4012851, 0.4641185, 0.4343348, 0.5895934, 0.4410072, 0.4237795, 0.6233906, 0.6774458, 0.6354657, 0.3264703]",1
151,"[0.435724, 0.5020388, 0.4006985, 0.5397807, 0.4012852, 0.4641186, 0.4343349, 0.5895935, 0.4410073, 0.4237796, 0.6233907, 0.6774459, 0.6354658, 0.3264704]",1
152,"[0.4357241, 0.5020389, 0.4006986, 0.5397808, 0.4012853, 0.4641187, 0.434335, 0.5895936, 0.4410074, 0.4237797, 0.6233908, 0.677446, 0.6354659, 0.3264705]",1
153,"[0.4357242, 0.502039, 0.4006987, 0.5397809, 0.4012854, 0.4641188, 0.4343351, 0.5895937, 0.4410075, 0.4237798, 0.6233909, 0.6774461, 0.635466, 0.3264706]",1
154,"[0.4381641, 0.504063, 0.4029648, 0.5410446, 0.4026265, 0.4634184, 0.4352138, 0.5907876, 0.4400563, 0.4209403, 0.6234928, 0.6788217, 0.6384483, 0.3261814]",1
155,"[0.4381642, 0.5040631, 0.4029649, 0.5410447, 0.4026266, 0.4634185, 0.4352139, 0.5907877, 0.4400564, 0.4209404, 0.6234929, 0.6788218, 0.6384484, 0.3261815]",1
156,"[0.4381643, 0.5040632, 0.402965, 0.5410448, 0.4026267, 0.4634186, 0.435214, 0.5907878, 0.4400565, 0.4209405, 0.623493, 0.6788219, 0.6384485, 0.3261816]",1
157,"[0.4381644, 0.5040633, 0.4029651, 0.5410449, 0.4026268, 0.4634187, 0.4352141, 0.5907879, 0.4400566, 0.4209406, 0.6234931, 0.678822, 0.6384486, 0.3261817]",1
158,"[0.4381645, 0.5040634, 0.4029652, 0.541045, 0.4026269, 0.4634188, 0.4352142, 0.590788, 0.4400567, 0.4209407, 0.6234932, 0.6788221, 0.6384487, 0.3261818]",1
159,"[0.4381646, 0.5040635, 0.4029653, 0.5410451, 0.402627, 0.4634189, 0.4352143, 0.5907881, 0.4400568, 0.4209408, 0.6234933, 0.6788222, 0.6384488, 0.3261819]",1
160,"[0.4381647, 0.5040636, 0.4029654, 0.5410452, 0.4026271, 0.463419, 0.4352144, 0.5907882, 0.4400569, 0.4209409, 0.6234934, 0.6788223, 0.6384489, 0.326182]",1
161,"[0.4381648, 0.5040637, 0.4029655, 0.5410453, 0.4026272, 0.4634191, 0.4352145, 0.5907883, 0.440057, 0.420941, 0.6234935, 0.6788224, 0.638449, 0.3261821]",1
162,"[0.4381649, 0.5040638, 0.4029656, 0.5410454, 0.4026273, 0.4634192, 0.4352146, 0.5907884, 0.4400571, 0.4209411, 0.6234936, 0.6788225, 0.6384491, 0.3261822]",1
163,"[0.438165, 0.5040639, 0.4029657, 0.5410455, 0.4026274, 0.4634193, 0.4352147, 0.5907885, 0.4400572, 0.4209412, 0.6234937, 0.6788226, 0.6384492, 0.3261823]",1
164,"[0.4381651, 0.504064, 0.4029658, 0.5410456, 0.4026275, 0.4634194, 0.4352148, 0.5907886, 0.4400573, 0.4209413, 0.6234938, 0.6788227, 0.6384493, 0.3261824]",1
165,"[0.5385895, 0.4864109, 0.4925647, 0.5287326, 0.4931772, 0.4411126, 0.5137063, 0.5830639, 0.5197061, 0.3938078, 0.7283402, 0.6950146, 0.7023632, 0.2881048]",1
166,"[0.5385895, 0.486411, 0.4925648, 0.5287327, 0.4931773, 0.4411127, 0.5137064, 0.583064, 0.5197062, 0.3938079, 0.7283403, 0.6950147, 0.7023633, 0.2881049]",1
167,"[0.5385897, 0.4864111, 0.4925649, 0.5287328, 0.4931774, 0.4411128, 0.5137065, 0.5830641, 0.5197063, 0.393808, 0.7283404, 0.6950148, 0.7023634, 0.288105]",1
168,"[0.5385897, 0.4864112, 0.492565, 0.5287329, 0.4931775, 0.4411129, 0.5137066, 0.5830642, 0.5197064, 0.3938081, 0.7283405, 0.6950149, 0.7023635, 0.2881051]",1
169,"[0.5385899, 0.4864113, 0.4925651, 0.528733, 0.4931776, 0.441113, 0.5137067, 0.5830643, 0.5197065, 0.3938082, 0.7283406, 0.695015, 0.7023636, 0.2881052]",1
170,"[0.5385899, 0.4864114, 0.4925652, 0.5287331, 0.4931777, 0.4411131, 0.5137068, 0.5830644, 0.5197066, 0.3938083, 0.7283407, 0.6950151, 0.7023637, 0.2881053]",1
171,"[0.53859, 0.4864115, 0.4925653, 0.5287332, 0.4931778, 0.4411132, 0.5137069, 0.5830645, 0.5197067, 0.3938084, 0.7283408, 0.6950152, 0.7023638, 0.2881054]",1
172,"[0.5385901, 0.4864116, 0.4925654, 0.5287333, 0.4931779, 0.4411133, 0.513707, 0.5830646, 0.5197068, 0.3938085, 0.7283409, 0.6950153, 0.7023639, 0.2881055]",1
173,"[0.5385902, 0.4864117, 0.4925655, 0.5287334, 0.493178, 0.4411134, 0.5137071, 0.5830647, 0.5197069, 0.3938086, 0.728341, 0.6950154, 0.702364, 0.2881056]",1
174,"[0.5385903, 0.4864118, 0.4925656, 0.5287335, 0.4931781, 0.4411135, 0.5137072, 0.5830648, 0.519707, 0.3938087, 0.7283411, 0.6950155, 0.7023641, 0.2881057]",1
175,"[0.5385904, 0.4864119, 0.4925657, 0.5287336, 0.4931782, 0.4411136, 0.5137073, 0.5830649, 0.5197071, 0.3938088, 0.7283412, 0.6950156, 0.7023642, 0.2881058]",1
176,"[0.5445996, 0.4965208, 0.4979563, 0.5350582, 0.500716, 0.4432424, 0.5234025, 0.5813094, 0.5372134, 0.3876094, 0.7422964, 0.7064349, 0.7459621, 0.2800443]",1
177,"[0.5445997, 0.4965209, 0.4979564, 0.5350583, 0.500716, 0.4432425, 0.5234026, 0.5813095, 0.5372135, 0.3876095, 0.7422965, 0.706435, 0.7459622, 0.2800444]",1
178,"[0.5445998, 0.496521, 0.4979565, 0.5350584, 0.5007162, 0.4432426, 0.5234027, 0.5813096, 0.5372136, 0.3876096, 0.7422966, 0.7064351, 0.7459623, 0.2800445]",1
179,"[0.5445999, 0.4965211, 0.4979566, 0.5350585, 0.5007162, 0.4432427, 0.5234028, 0.5813097, 0.5372137, 0.3876097, 0.7422967, 0.7064352, 0.7459624, 0.2800446]",1
180,"[0.5446, 0.4965212, 0.4979567, 0.5350586, 0.5007164, 0.4432428, 0.5234029, 0.5813098, 0.5372138, 0.3876098, 0.7422968, 0.7064353, 0.7459625, 0.2800447]",1
181,"[0.5446001, 0.4965213, 0.4979568, 0.5350587, 0.5007164, 0.4432429, 0.523403, 0.5813099, 0.5372139, 0.3876099, 0.7422969, 0.7064354, 0.7459626, 0.2800448]",1
182,"[0.5446002, 0.4965214, 0.4979569, 0.5350588, 0.5007165, 0.443243, 0.5234031, 0.58131, 0.537214, 0.38761, 0.742297, 0.7064355, 0.7459627, 0.2800449]",1
183,"[0.5446003, 0.4965215, 0.497957, 0.5350589, 0.5007166, 0.4432431, 0.5234032, 0.5813101, 0.5372141, 0.3876101, 0.7422971, 0.7064356, 0.7459628, 0.280045]",1
184,"[0.5446004, 0.4965216, 0.4979571, 0.535059, 0.5007167, 0.4432432, 0.5234033, 0.5813102, 0.5372142, 0.3876102, 0.7422972, 0.7064357, 0.7459629, 0.2800451]",1
185,"[0.5446005, 0.4965217, 0.4979572, 0.5350591, 0.5007168, 0.4432433, 0.5234034, 0.5813103, 0.5372143, 0.3876103, 0.7422973, 0.7064358, 0.745963, 0.2800452]",1
186,"[0.5446006, 0.4965218, 0.4979573, 0.5350592, 0.5007169, 0.4432434, 0.5234035, 0.5813104, 0.5372144, 0.3876104, 0.7422974, 0.7064359, 0.7459631, 0.2800453]",1
187,"[0.549117, 0.4945175, 0.5010512, 0.5384577, 0.5039787, 0.4444593, 0.5293122, 0.5918273, 0.5400427, 0.3904621, 0.7542684, 0.7202527, 0.7509822, 0.2774073]",1
188,"[0.5491171, 0.4945176, 0.5010513, 0.5384578, 0.5039788, 0.4444594, 0.5293123, 0.5918273, 0.5400428, 0.3904622, 0.7542685, 0.7202528, 0.7509823, 0.2774074]",1
189,"[0.5491172, 0.4945177, 0.5010514, 0.5384579, 0.5039789, 0.4444595, 0.5293124, 0.5918275, 0.5400429, 0.3904623, 0.7542686, 0.7202529, 0.7509824, 0.2774075]",1
190,"[0.5491173, 0.4945178, 0.5010515, 0.538458, 0.503979, 0.4444596, 0.5293125, 0.5918275, 0.540043, 0.3904624, 0.7542687, 0.720253, 0.7509825, 0.2774076]",1
191,"[0.5491174, 0.4945179, 0.5010516, 0.5384581, 0.5039791, 0.4444597, 0.5293126, 0.5918277, 0.5400431, 0.3904625, 0.7542688, 0.7202531, 0.7509826, 0.2774077]",1
192,"[0.5491175, 0.494518, 0.5010517, 0.5384582, 0.5039792, 0.4444598, 0.5293127, 0.5918277, 0.5400432, 0.3904626, 0.7542689, 0.7202532, 0.7509827, 0.2774078]",1
193,"[0.5491176, 0.4945181, 0.5010518, 0.5384583, 0.5039793, 0.4444599, 0.5293128, 0.5918278, 0.5400433, 0.3904627, 0.754269, 0.7202533, 0.7509828, 0.2774079]",1
194,"[0.5491177, 0.4945182, 0.5010519, 0.5384584, 0.5039794, 0.44446, 0.5293129, 0.5918279, 0.5400434, 0.3904628, 0.7542691, 0.7202534, 0.7509829, 0.277408]",1
195,"[0.5491178, 0.4945183, 0.501052, 0.5384585, 0.5039795, 0.4444601, 0.529313, 0.591828, 0.5400435, 0.3904629, 0.7542692, 0.7202535, 0.750983, 0.2774081]",1
196,"[0.5491179, 0.4945184, 0.5010521, 0.5384586, 0.5039796, 0.4444602, 0.5293131, 0.5918281, 0.5400436, 0.390463, 0.7542693, 0.7202536, 0.7509831, 0.2774082]",1
197,"[0.549118, 0.4945185, 0.5010522, 0.5384587, 0.5039797, 0.4444603, 0.5293132, 0.5918282, 0.5400437, 0.3904631, 0.7542694, 0.7202537, 0.7509832, 0.2774083]",1
198,"[0.5518893, 0.4993987, 0.5031407, 0.5449258, 0.5047759, 0.44677, 0.5363237, 0.5970877, 0.5429244, 0.3942905, 0.7549897, 0.7206492, 0.7496049, 0.2799867]",1
199,"[0.5518894, 0.4993988, 0.5031408, 0.5449259, 0.504776, 0.4467701, 0.5363238, 0.5970878, 0.5429245, 0.3942906, 0.7549898, 0.7206493, 0.749605, 0.2799868]",1
200,"[0.5518895, 0.4993989, 0.5031409, 0.544926, 0.5047761, 0.4467702, 0.5363239, 0.5970879, 0.5429246, 0.3942907, 0.7549899, 0.7206494, 0.7496051, 0.2799869]",1
201,"[0.5518896, 0.499399, 0.503141, 0.5449261, 0.5047762, 0.4467703, 0.536324, 0.597088, 0.5429247, 0.3942908, 0.75499, 0.7206495, 0.7496052, 0.279987]",1
202,"[0.5518897, 0.4993991, 0.5031411, 0.5449262, 0.5047763, 0.4467704, 0.5363241, 0.5970881, 0.5429248, 0.3942909, 0.7549901, 0.7206496, 0.7496053, 0.2799871]",1
203,"[0.5518898, 0.4993992, 0.5031412, 0.5449263, 0.5047764, 0.4467705, 0.5363242, 0.5970882, 0.5429249, 0.394291, 0.7549902, 0.7206497, 0.7496054, 0.2799872]",1
204,"[0.5518899, 0.4993993, 0.5031413, 0.5449264, 0.5047765, 0.4467706, 0.5363243, 0.5970883, 0.542925, 0.3942911, 0.7549903, 0.7206498, 0.7496055, 0.2799873]",1
205,"[0.55189, 0.4993994, 0.5031414, 0.5449265, 0.5047766, 0.4467707, 0.5363244, 0.5970884, 0.5429251, 0.3942912, 0.7549904, 0.7206499, 0.7496056, 0.2799874]",1
206,"[0.5518901, 0.4993995, 0.5031415, 0.5449266, 0.5047767, 0.4467708, 0.5363245, 0.5970885, 0.5429252, 0.3942913, 0.7549905, 0.72065, 0.7496057, 0.2799875]",1
207,"[0.5518902, 0.4993996, 0.5031416, 0.5449267, 0.5047768, 0.4467709, 0.5363246, 0.5970886, 0.5429253, 0.3942914, 0.7549906, 0.7206501, 0.7496058, 0.2799876]",1
208,"[0.5518903, 0.4993997, 0.5031417, 0.5449268, 0.5047769, 0.446771, 0.5363247, 0.5970887, 0.5429254, 0.3942915, 0.7549907, 0.7206502, 0.7496059, 0.2799877]",1
209,"[0.5526961, 0.4949154, 0.5021798, 0.5421951, 0.5055354, 0.4449339, 0.5343604, 0.5982221, 0.5415289, 0.3914084, 0.7542819, 0.7181393, 0.7499155, 0.2790359]",1
210,"[0.5526962, 0.4949155, 0.5021799, 0.5421952, 0.5055355, 0.444934, 0.5343605, 0.5982222, 0.541529, 0.3914085, 0.754282, 0.7181394, 0.7499156, 0.279036]",1
211,"[0.5526963, 0.4949156, 0.50218, 0.5421953, 0.5055356, 0.4449341, 0.5343606, 0.5982223, 0.5415291, 0.3914086, 0.7542821, 0.7181395, 0.7499157, 0.2790361]",1
212,"[0.5526964, 0.4949157, 0.5021801, 0.5421954, 0.5055357, 0.4449342, 0.5343607, 0.5982224, 0.5415292, 0.3914087, 0.7542822, 0.7181396, 0.7499158, 0.2790362]",1
213,"[0.5526965, 0.4949158, 0.5021802, 0.5421955, 0.5055358, 0.4449343, 0.5343608, 0.5982225, 0.5415293, 0.3914088, 0.7542823, 0.7181397, 0.7499159, 0.2790363]",1
214,"[0.5526966, 0.4949159, 0.5021803, 0.5421956, 0.5055359, 0.4449344, 0.5343609, 0.5982226, 0.5415294, 0.3914089, 0.7542824, 0.7181398, 0.749916, 0.2790364]",1
215,"[0.5526967, 0.494916, 0.5021804, 0.5421957, 0.505536, 0.4449345, 0.534361, 0.5982227, 0.5415295, 0.391409, 0.7542825, 0.7181399, 0.7499161, 0.2790365]",1
216,"[0.5526968, 0.4949161, 0.5021805, 0.5421958, 0.5055361, 0.4449346, 0.5343611, 0.5982228, 0.5415296, 0.3914091, 0.7542826, 0.71814, 0.7499162, 0.2790366]",1
217,"[0.5526969, 0.4949162, 0.5021806, 0.5421959, 0.5055362, 0.4449347, 0.5343612, 0.5982229, 0.5415297, 0.3914092, 0.7542827, 0.7181401, 0.7499163, 0.2790367]",1
218,"[0.552697, 0.4949163, 0.5021807, 0.542196, 0.5055363, 0.4449348, 0.5343613, 0.598223, 0.5415298, 0.3914093, 0.7542828, 0.7181402, 0.7499164, 0.2790368]",1
219,"[0.5526971, 0.4949164, 0.5021808, 0.5421961, 0.5055364, 0.4449349, 0.5343614, 0.5982231, 0.5415299, 0.3914094, 0.7542829, 0.7181403, 0.7499165, 0.2790369]",1
220,"[0.5177266, 0.4611247, 0.472501, 0.5068941, 0.4743041, 0.4134558, 0.5100996, 0.5607975, 0.5164798, 0.359613, 0.7283, 0.6810633, 0.7297811, 0.2466848]",1
221,"[0.5177267, 0.4611248, 0.4725011, 0.5068942, 0.4743042, 0.4134559, 0.5100997, 0.5607976, 0.5164799, 0.3596131, 0.7283001, 0.6810634, 0.7297812, 0.2466849]",1
222,"[0.5177268, 0.4611249, 0.4725012, 0.5068943, 0.4743043, 0.413456, 0.5100998, 0.5607977, 0.51648, 0.3596132, 0.7283002, 0.6810635, 0.7297813, 0.246685]",1
223,"[0.5177269, 0.461125, 0.4725013, 0.5068944, 0.4743044, 0.4134561, 0.5100999, 0.5607978, 0.5164801, 0.3596133, 0.7283003, 0.6810636, 0.7297814, 0.2466851]",1
224,"[0.517727, 0.4611251, 0.4725014, 0.5068945, 0.4743045, 0.4134562, 0.5101, 0.5607979, 0.5164802, 0.3596134, 0.7283004, 0.6810637, 0.7297815, 0.2466852]",1
225,"[0.5177271, 0.4611252, 0.4725015, 0.5068946, 0.4743046, 0.4134563, 0.5101001, 0.560798, 0.5164803, 0.3596135, 0.7283005, 0.6810638, 0.7297816, 0.2466853]",1
226,"[0.5177272, 0.4611253, 0.4725016, 0.5068947, 0.4743047, 0.4134564, 0.5101002, 0.5607981, 0.5164804, 0.3596136, 0.7283006, 0.6810639, 0.7297817, 0.2466854]",1
227,"[0.5177273, 0.4611254, 0.4725017, 0.5068948, 0.4743048, 0.4134565, 0.5101003, 0.5607982, 0.5164805, 0.3596137, 0.7283007, 0.681064, 0.7297818, 0.2466855]",1
228,"[0.5177274, 0.4611255, 0.4725018, 0.5068949, 0.4743049, 0.4134566, 0.5101004, 0.5607983, 0.5164806, 0.3596138, 0.7283008, 0.6810641, 0.7297819, 0.2466856]",1
229,"[0.5177275, 0.4611256, 0.4725019, 0.506895, 0.474305, 0.4134567, 0.5101005, 0.5607984, 0.5164807, 0.3596139, 0.7283009, 0.6810642, 0.729782, 0.2466857]",1
230,"[0.5177276, 0.4611258, 0.472502, 0.5068951, 0.4743051, 0.4134568, 0.5101006, 0.5607985, 0.5164808, 0.359614, 0.728301, 0.6810643, 0.7297821, 0.2466858]",1
231,"[0.5192577, 0.4661525, 0.4713358, 0.5116275, 0.4750112, 0.4160268, 0.5073678, 0.5653191, 0.5178028, 0.3640933, 0.7338673, 0.683306, 0.7341744, 0.2500833]",1
232,"[0.5192578, 0.4661526, 0.4713359, 0.5116276, 0.4750113, 0.4160269, 0.5073679, 0.5653192, 0.5178029, 0.3640934, 0.7338674, 0.6833061, 0.7341745, 0.2500834]",1
233,"[0.5192579, 0.4661527, 0.471336, 0.5116277, 0.4750114, 0.416027, 0.507368, 0.5653193, 0.517803, 0.3640935, 0.7338675, 0.6833062, 0.7341746, 0.2500835]",1
234,"[0.519258, 0.4661528, 0.4713361, 0.5116278, 0.4750115, 0.4160271, 0.5073681, 0.5653194, 0.5178031, 0.3640936, 0.7338676, 0.6833063, 0.7341747, 0.2500836]",1
235,"[0.5192581, 0.4661529, 0.4713362, 0.5116279, 0.4750116, 0.4160272, 0.5073682, 0.5653195, 0.5178032, 0.3640937, 0.7338677, 0.6833064, 0.7341748, 0.2500837]",1
236,"[0.5192582, 0.466153, 0.4713363, 0.511628, 0.4750117, 0.4160273, 0.5073683, 0.5653196, 0.5178033, 0.3640938, 0.7338678, 0.6833065, 0.7341749, 0.2500838]",1
237,"[0.5192583, 0.4661531, 0.4713364, 0.5116281, 0.4750118, 0.4160274, 0.5073684, 0.5653197, 0.5178034, 0.3640939, 0.7338679, 0.6833066, 0.734175, 0.2500839]",1
238,"[0.5192584, 0.4661532, 0.4713365, 0.5116282, 0.4750119, 0.4160275, 0.5073685, 0.5653198, 0.5178035, 0.364094, 0.733868, 0.6833067, 0.7341751, 0.250084]",1
239,"[0.5192585, 0.4661533, 0.4713366, 0.5116283, 0.475012, 0.4160276, 0.5073686, 0.5653199, 0.5178036, 0.3640941, 0.7338681, 0.6833068, 0.7341752, 0.2500841]",1
240,"[0.5192586, 0.4661534, 0.4713367, 0.5116284, 0.4750121, 0.4160277, 0.5073687, 0.56532, 0.5178037, 0.3640942, 0.7338682, 0.6833069, 0.7341753, 0.2500842]",1
241,"[0.5192587, 0.4661535, 0.4713368, 0.5116285, 0.4750122, 0.4160278, 0.5073688, 0.5653201, 0.5178038, 0.3640943, 0.7338683, 0.683307, 0.7341754, 0.2500843]",1
242,"[0.5385895, 0.4864109, 0.4925647, 0.5287326, 0.4931772, 0.4411126, 0.5137063, 0.5830639, 0.5197061, 0.3938078, 0.7283402, 0.6950146, 0.7023632, 0.2881048]",1
243,"[0.5385895, 0.486411, 0.4925648, 0.5287327, 0.4931773, 0.4411127, 0.5137064, 0.583064, 0.5197062, 0.3938079, 0.7283403, 0.6950147, 0.7023633, 0.2881049]",1
244,"[0.5385897, 0.4864111, 0.4925649, 0.5287328, 0.4931774, 0.4411128, 0.5137065, 0.5830641, 0.5197063, 0.393808, 0.7283404, 0.6950148, 0.7023634, 0.288105]",1
245,"[0.5385897, 0.4864112, 0.492565, 0.5287329, 0.4931775, 0.4411129, 0.5137066, 0.5830642, 0.5197064, 0.3938081, 0.7283405, 0.6950149, 0.7023635, 0.2881051]",1
246,"[0.5385899, 0.4864113, 0.4925651, 0.528733, 0.4931776, 0.441113, 0.5137067, 0.5830643, 0.5197065, 0.3938082, 0.7283406, 0.695015, 0.7023636, 0.2881052]",1
247,"[0.5385899, 0.4864114, 0.4925652, 0.5287331, 0.4931777, 0.4411131, 0.5137068, 0.5830644, 0.5197066, 0.3938083, 0.7283407, 0.6950151, 0.7023637, 0.2881053]",1
248,"[0.53859, 0.4864115, 0.4925653, 0.5287332, 0.4931778, 0.4411132, 0.5137069, 0.5830645, 0.5197067, 0.3938084, 0.7283408, 0.6950152, 0.7023638, 0.2881054]",1
249,"[0.5385901, 0.4864116, 0.4925654, 0.5287333, 0.4931779, 0.4411133, 0.513707, 0.5830646, 0.5197068, 0.3938085, 0.7283409, 0.6950153, 0.7023639, 0.2881055]",1
250,"[0.5385902, 0.4864117, 0.4925655, 0.5287334, 0.493178, 0.4411134, 0.5137071, 0.5830647, 0.5197069, 0.3938086, 0.728341, 0.6950154, 0.702364, 0.2881056]",1
251,"[0.5385903, 0.4864118, 0.4925656, 0.5287335, 0.4931781, 0.4411135, 0.5137072, 0.5830648, 0.519707, 0.3938087, 0.7283411, 0.6950155, 0.7023641, 0.2881057]",1
252,"[0.5385904, 0.4864119, 0.4925657, 0.5287336, 0.4931782, 0.4411136, 0.5137073, 0.5830649, 0.5197071, 0.3938088, 0.7283412, 0.6950156, 0.7023642, 0.2881058]",1
253,"[0.5423103, 0.4907431, 0.4960997, 0.5359442, 0.4992891, 0.4437962, 0.5284301, 0.5957422, 0.5322254, 0.397547, 0.7400073, 0.705202, 0.694534, 0.3027014]",1
254,"[0.5423104, 0.4907432, 0.4960998, 0.5359443, 0.4992892, 0.4437963, 0.5284302, 0.5957423, 0.5322254, 0.3975471, 0.7400074, 0.7052021, 0.6945341, 0.3027015]",1
255,"[0.5423105, 0.4907433, 0.4960999, 0.5359444, 0.4992893, 0.4437964, 0.5284303, 0.5957424, 0.5322256, 0.3975472, 0.7400075, 0.7052022, 0.6945342, 0.3027016]",1
256,"[0.5423106, 0.4907434, 0.4961, 0.5359445, 0.4992894, 0.4437965, 0.5284304, 0.5957425, 0.5322256, 0.3975473, 0.7400076, 0.7052023, 0.6945343, 0.3027017]",1
257,"[0.5423107, 0.4907435, 0.4961001, 0.5359446, 0.4992895, 0.4437966, 0.5284305, 0.5957426, 0.5322258, 0.3975474, 0.7400077, 0.7052024, 0.6945344, 0.3027018]",1
258,"[0.5423108, 0.4907436, 0.4961002, 0.5359447, 0.4992896, 0.4437967, 0.5284306, 0.5957427, 0.5322259, 0.3975475, 0.7400078, 0.7052025, 0.6945345, 0.3027019]",1
259,"[0.5423109, 0.4907437, 0.4961003, 0.5359448, 0.4992897, 0.4437968, 0.5284307, 0.5957428, 0.5322259, 0.3975476, 0.7400079, 0.7052026, 0.6945346, 0.302702]",1
260,"[0.542311, 0.4907438, 0.4961004, 0.5359449, 0.4992898, 0.4437969, 0.5284308, 0.5957429, 0.5322261, 0.3975477, 0.740008, 0.7052027, 0.6945347, 0.3027021]",1
261,"[0.5423111, 0.4907439, 0.4961005, 0.535945, 0.4992899, 0.443797, 0.5284309, 0.595743, 0.5322261, 0.3975478, 0.7400081, 0.7052028, 0.6945348, 0.3027022]",1
262,"[0.5423112, 0.490744, 0.4961006, 0.5359451, 0.49929, 0.4437971, 0.528431, 0.5957431, 0.5322263, 0.3975479, 0.7400082, 0.7052029, 0.6945349, 0.3027023]",1
263,"[0.5423113, 0.4907441, 0.4961007, 0.5359452, 0.4992901, 0.4437972, 0.5284311, 0.5957432, 0.5322263, 0.397548, 0.7400083, 0.705203, 0.694535, 0.3027024]",1
264,"[0.5412464, 0.4968325, 0.4952768, 0.5431696, 0.5004597, 0.4459117, 0.5288023, 0.6021535, 0.5394448, 0.4008064, 0.7415316, 0.703199, 0.6943331, 0.305626]",1
265,"[0.5412465, 0.4968326, 0.4952769, 0.5431697, 0.5004597, 0.4459118, 0.5288023, 0.6021536, 0.5394449, 0.4008065, 0.7415317, 0.7031991, 0.6943331, 0.3056261]",1
266,"[0.5412466, 0.4968327, 0.495277, 0.5431698, 0.5004599, 0.4459119, 0.5288025, 0.6021537, 0.539445, 0.4008066, 0.7415318, 0.7031992, 0.6943333, 0.3056262]",1
267,"[0.5412467, 0.4968328, 0.4952771, 0.5431699, 0.5004599, 0.445912, 0.5288025, 0.6021538, 0.5394451, 0.4008067, 0.7415319, 0.7031993, 0.6943333, 0.3056263]",1
268,"[0.5412468, 0.4968329, 0.4952772, 0.54317, 0.5004601, 0.4459121, 0.5288027, 0.6021539, 0.5394452, 0.4008068, 0.741532, 0.7031994, 0.6943335, 0.3056264]",1
269,"[0.5412469, 0.496833, 0.4952773, 0.5431701, 0.5004601, 0.4459122, 0.5288027, 0.602154, 0.5394453, 0.4008069, 0.7415321, 0.7031995, 0.6943335, 0.3056265]",1
270,"[0.541247, 0.4968331, 0.4952774, 0.5431702, 0.5004602, 0.4459123, 0.5288028, 0.6021541, 0.5394454, 0.400807, 0.7415322, 0.7031996, 0.6943336, 0.3056266]",1
271,"[0.5412471, 0.4968332, 0.4952775, 0.5431703, 0.5004603, 0.4459124, 0.5288029, 0.6021542, 0.5394455, 0.4008071, 0.7415323, 0.7031997, 0.6943337, 0.3056267]",1
